START_ID,END_ID,TYPE,name
胸壁深部软组织感染,素炒空心菜,recommand_eat,推荐食谱
弱智,太子参田鸡粥,recommand_eat,推荐食谱
舌静脉曲张,炒胡萝卜土豆丝,recommand_eat,推荐食谱
急性虹膜睫状体炎,木瓜胡萝卜玉米粥,recommand_eat,推荐食谱
银屑病性关节炎,皮蛋芦笋汤,recommand_eat,推荐食谱
妊娠合并类风湿关节炎,山莲葡萄粥,recommand_eat,推荐食谱
产后出血,海带粥,recommand_eat,推荐食谱
小儿片吸虫病,干煸牛肉末扁豆,recommand_eat,推荐食谱
泛细支气管炎,白菜虾仁面汤,recommand_eat,推荐食谱
耻骨直肠肌综合征,紫菜鸡蛋汤,recommand_eat,推荐食谱
外伤性脑脓肿,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
小儿肠系膜淋巴结结核,干荔枝煲粥,recommand_eat,推荐食谱
尺神经损伤,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
维生素E缺乏病,土豆莲藕汁,recommand_eat,推荐食谱
溶血性贫血,五彩藕丁,recommand_eat,推荐食谱
癫狂病,鸡肉蛋花汤,recommand_eat,推荐食谱
脊椎椎弓峡部裂,鸡蛋芹菜炒饭,recommand_eat,推荐食谱
小儿急性肾小球肾炎,柳橙菠萝汁,recommand_eat,推荐食谱
色素性痒疹,小麦粥,recommand_eat,推荐食谱
小儿急性出血性坏死性肠炎,三鲜苦瓜汤,recommand_eat,推荐食谱
肠道厌氧菌感染,桂花鲜栗羹,recommand_eat,推荐食谱
小儿肺炎链球菌脑膜炎,木瓜鲜奶,recommand_eat,推荐食谱
登革出血热,猪肉豆腐煲,recommand_eat,推荐食谱
进行性脊髓性肌萎缩症,马蹄鸡肉饺,recommand_eat,推荐食谱
脑出血,香煎银鳕鱼,recommand_eat,推荐食谱
恶性纤维组织细胞瘤,紫菜芙蓉汤,recommand_eat,推荐食谱
外阴包涵囊肿,鸡蛋面丝汤,recommand_eat,推荐食谱
小儿关节过度活动综合征,橄榄粥,recommand_eat,推荐食谱
小儿肺隔离症,米须芽菜猪红汤,recommand_eat,推荐食谱
梅毒性骨软骨炎,鸡肉冬菜饼,recommand_eat,推荐食谱
肾病综合征,炝黄豆芽,recommand_eat,推荐食谱
面肌抽搐,芝麻黑豆粥,recommand_eat,推荐食谱
腹腔脓肿,白菜包子,recommand_eat,推荐食谱
症状性癫痫综合征,卷心菜菠萝汁,recommand_eat,推荐食谱
多发性骨骺发育异常,滑蛋牛肉,recommand_eat,推荐食谱
旋转隐斜,香菜汤,recommand_eat,推荐食谱
咽部异感症,牛奶花生粥,recommand_eat,推荐食谱
锂肾病,黄花菜炒木耳,recommand_eat,推荐食谱
角化病,黄瓜氽肉片汤,recommand_eat,推荐食谱
假痛风性关节炎,茉莉竹荪汤,recommand_eat,推荐食谱
肥厚型梗阻性心肌病,红烧黄豆排骨,recommand_eat,推荐食谱
黄曲霉素中毒,白萝卜油菜汁,recommand_eat,推荐食谱
急性心包炎,苦瓜粥,recommand_eat,推荐食谱
肝源性肾损害,番茄鸡蛋煎饼,recommand_eat,推荐食谱
胆道张力低下综合征,萝卜生菜汤,recommand_eat,推荐食谱
回归热,茄酱菜花,recommand_eat,推荐食谱
筛窦恶性肿瘤,菠菜豆腐蛋花汤,recommand_eat,推荐食谱
营养代谢缺乏,口蘑香菇粥,recommand_eat,推荐食谱
脑出血,红烧鳕鱼,recommand_eat,推荐食谱
SARS的胃肠道感染,绿豆芽炒兔肉丝,recommand_eat,推荐食谱
阴道前壁膨出,小米枣仁粥,recommand_eat,推荐食谱
晶状体膨胀所致青光眼,豆薯小米粥,recommand_eat,推荐食谱
真菌性角膜溃疡,冬瓜粥,recommand_eat,推荐食谱
癫狂病,丝瓜豆腐瘦肉汤,recommand_eat,推荐食谱
紫外线伤,玉米粥,recommand_eat,推荐食谱
直肠脱垂直肠壁内疝,桑葚红枣汁,recommand_eat,推荐食谱
甲状腺功能正常的甲状腺肿大,皮蛋瘦肉粥,recommand_eat,推荐食谱
鼻出血,归参鳝鱼羹,recommand_eat,推荐食谱
无色性色素失调症,菠菜芹菜粥,recommand_eat,推荐食谱
尿布疹,番茄西瓜汁,recommand_eat,推荐食谱
甲状腺功能减低所致贫血,番茄猪肝瘦肉汤,recommand_eat,推荐食谱
先兆流产,胡萝卜香蕉汁,recommand_eat,推荐食谱
性病,空心菜粥,recommand_eat,推荐食谱
基底节血肿,番茄奶油汤,recommand_eat,推荐食谱
结节性硬化,南瓜牛奶汁,recommand_eat,推荐食谱
偻附,牛奶麦片粥,recommand_eat,推荐食谱
舌静脉曲张,香炒胡萝卜,recommand_eat,推荐食谱
门静脉高压症,小白菜馅包子,recommand_eat,推荐食谱
急性颈部软组织损伤,三丝拌芦荟,recommand_eat,推荐食谱
老年跌倒,山药大枣粥,recommand_eat,推荐食谱
外阴前庭炎,绿豆奶粥,recommand_eat,推荐食谱
敌鼠中毒,木瓜粥,recommand_eat,推荐食谱
原发性小血管炎性肾损害,菊花核桃粥,recommand_eat,推荐食谱
颞骨和下颔骨关节异常,萝卜豆腐汤,recommand_eat,推荐食谱
性早熟,西瓜皮丁粥,recommand_eat,推荐食谱
尿道憩室,枸杞煮鸡蛋,recommand_eat,推荐食谱
铝骨病,核桃鸡肉粥,recommand_eat,推荐食谱
胸降主动脉动脉瘤,锅塌番茄,recommand_eat,推荐食谱
扁桃体炎,蒲公英茶,recommand_eat,推荐食谱
面神经损伤,猪肉松,recommand_eat,推荐食谱
肝损伤,甘笋紫菜黄瓜芝麻汤,recommand_eat,推荐食谱
钒及其化合物引起的皮肤病,小白菜氽丸子,recommand_eat,推荐食谱
伴有脂肪瘤样痣的褶皱皮肤,苹果汁,recommand_eat,推荐食谱
小儿牛皮癣,素炒菠菜,recommand_eat,推荐食谱
前列腺炎,薏米汤,recommand_eat,推荐食谱
散发性脑炎伴发的精神障碍,香菇炒菜花,recommand_eat,推荐食谱
扁平苔癣,腰果西兰花,recommand_eat,推荐食谱
泌尿生殖系真菌病,清炒西瓜皮,recommand_eat,推荐食谱
苦夏,山药莲子苡仁粥,recommand_eat,推荐食谱
头皮感染,白扁豆参米粥,recommand_eat,推荐食谱
呼吸疾病,土豆莲藕汁,recommand_eat,推荐食谱
半月线疝,麻雀粥,recommand_eat,推荐食谱
急性化脓性腱鞘炎,荞麦粥,recommand_eat,推荐食谱
面部播散性粟粒状狼疮,丝瓜汤,recommand_eat,推荐食谱
不随意运动,芝麻豆腐块,recommand_eat,推荐食谱
四肢血栓性浅静脉炎,紫苏粥,recommand_eat,推荐食谱
小儿颅咽管瘤,蘑菇鸡丝蛋花汤,recommand_eat,推荐食谱
寒痹,苹果生菜酸奶汁,recommand_eat,推荐食谱
胆总管结石,苋菜鱼头豆腐汤,recommand_eat,推荐食谱
肌营养不良症,虾仁豆腐羹,recommand_eat,推荐食谱
阴茎结核疹,芝麻豆腐块,recommand_eat,推荐食谱
心房心肌梗死,油菜粥,recommand_eat,推荐食谱
亚硝酸盐中毒,菠菜粉丝汤,recommand_eat,推荐食谱
脊髓灰质炎后遗症,紫菜芙蓉汤,recommand_eat,推荐食谱
不安腿综合征,鸡蛋豆腐汤,recommand_eat,推荐食谱
狼疮肾炎,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
异位胰腺,荠菜鸡蛋汤,recommand_eat,推荐食谱
小儿衣原体肺炎,苹果生菜酸奶汁,recommand_eat,推荐食谱
龟头炎,山楂牛肉干,recommand_eat,推荐食谱
妊娠合并肝硬化,黑米粥,recommand_eat,推荐食谱
内脏血吸虫炎,蘑菇炒菜心,recommand_eat,推荐食谱
情感性交叉擦腿症,胡萝卜香菜粥,recommand_eat,推荐食谱
药物性呼吸衰竭,胡萝卜香蕉汁,recommand_eat,推荐食谱
骨产道异常性难产,黑芝麻山药羹,recommand_eat,推荐食谱
多发性脑膜瘤,奶汁白菜条,recommand_eat,推荐食谱
大肠癌,薏苡仁绿豆粥,recommand_eat,推荐食谱
扁平足,培根白菜粥,recommand_eat,推荐食谱
诺沃克类病毒胃肠炎,小麦粥,recommand_eat,推荐食谱
痉挛性脑瘫,花生菠菜粥,recommand_eat,推荐食谱
皮肌炎与多发性肌炎,山药莲子苡仁粥,recommand_eat,推荐食谱
老年人败血症,蘑菇木耳西兰花腐竹汤,recommand_eat,推荐食谱
脾-肝综合征,蔬菜杂烩粥,recommand_eat,推荐食谱
念珠状红苔藓,土豆泥牛奶粥,recommand_eat,推荐食谱
先天性直肠与周围脏器瘘,山药薏米红枣粥,recommand_eat,推荐食谱
延髓进行性麻痹,蜜奶芝麻羹,recommand_eat,推荐食谱
小儿分离性焦虑症,小麦生地百合羹,recommand_eat,推荐食谱
女性的青春期延迟,西红柿鸡肉汤,recommand_eat,推荐食谱
妊娠合并硬皮病,菠菜芹菜粥,recommand_eat,推荐食谱
鼻息肉,鱼腥草烧猪肺,recommand_eat,推荐食谱
老年人食管癌,三文鱼蒸蛋羹,recommand_eat,推荐食谱
颅内转移瘤,赤小豆鸡汤,recommand_eat,推荐食谱
不稳定血红蛋白病,枸杞粳米粥,recommand_eat,推荐食谱
显微镜下多血管炎,雪菜肉末粥,recommand_eat,推荐食谱
老年人急性肾功能衰竭,红豆糯米粥,recommand_eat,推荐食谱
肱骨外科颈骨折,蟹黄豆腐,recommand_eat,推荐食谱
闭合性颅脑损伤,荞麦面条,recommand_eat,推荐食谱
酒精性弱视,绿菜花鲜虾仁,recommand_eat,推荐食谱
变性性近视的眼底损害,苦瓜瘦肉汤,recommand_eat,推荐食谱
鼓室硬化症,三鲜茄子,recommand_eat,推荐食谱
小儿肠吸收不良综合征,香蕉粥,recommand_eat,推荐食谱
小儿糖尿病,油菜粥,recommand_eat,推荐食谱
屈肌腱损伤,山楂牛肉干,recommand_eat,推荐食谱
小儿脾外伤,蘑菇猪瘦肉汤,recommand_eat,推荐食谱
神经性皮炎,荷叶粳米粥,recommand_eat,推荐食谱
门静脉高压性胃病,百合粳米鸡,recommand_eat,推荐食谱
寒冷性荨麻疹,苹果胡萝卜泥,recommand_eat,推荐食谱
良性脂肪母细胞瘤,小米面发糕,recommand_eat,推荐食谱
接触性荨麻疹,大米楱仁粥,recommand_eat,推荐食谱
浅层点状角膜炎,牛奶菠菜粥,recommand_eat,推荐食谱
习惯性流产,萝卜牛肉蒸饺,recommand_eat,推荐食谱
间歇依赖型尖端扭转型室性心动过速,什菜面,recommand_eat,推荐食谱
侏儒症,鸡蛋面丝汤,recommand_eat,推荐食谱
上呼吸道感染,芦笋汁,recommand_eat,推荐食谱
皮肤白细胞破碎性血管炎,薏米豆腐羹,recommand_eat,推荐食谱
月经量少,桂圆粥,recommand_eat,推荐食谱
遗传性共济失调,清炒黄豆芽,recommand_eat,推荐食谱
淋巴细胞性脉络丛脑膜炎,芹菜牛肉粥,recommand_eat,推荐食谱
播散性复发性漏斗部毛囊炎,砂锅排骨汤,recommand_eat,推荐食谱
小儿帕套综合征,奶汤炖鲈鱼,recommand_eat,推荐食谱
十二指肠溃疡,白果炒百合,recommand_eat,推荐食谱
颅内转移瘤,金针菇炒银杏,recommand_eat,推荐食谱
散光,牛奶蛋,recommand_eat,推荐食谱
肺气肿,糖醋草鱼,recommand_eat,推荐食谱
男性性早熟,生菜龙虾,recommand_eat,推荐食谱
小儿烧伤,榨菜鸡蛋汤,recommand_eat,推荐食谱
胚胎停育,鸡蛋面,recommand_eat,推荐食谱
阴道恶性肿瘤,白菜粥,recommand_eat,推荐食谱
眼球震颤,青椒南瓜,recommand_eat,推荐食谱
缺血性心肌病,酸甜白菜,recommand_eat,推荐食谱
腹股沟肉芽肿,白扁豆粥,recommand_eat,推荐食谱
青春发育延迟及性幼稚,茼蒿菜鱼头汤,recommand_eat,推荐食谱
拇囊炎,香瓜菜,recommand_eat,推荐食谱
心肌梗塞并发左心室室壁瘤,白菜仔滚鱼片汤,recommand_eat,推荐食谱
小儿单纯性血尿,香蕉西米羹,recommand_eat,推荐食谱
单纯型精神分裂症,猕猴桃苡仁粥,recommand_eat,推荐食谱
假性尖锐湿疣,白菜清汤,recommand_eat,推荐食谱
梗阻性尿路疾病,瑶柱生菜白菜汤,recommand_eat,推荐食谱
精囊恶性肿瘤,冬菇木耳瘦肉汤,recommand_eat,推荐食谱
汗证,白木耳粥,recommand_eat,推荐食谱
带状疱疹性角膜炎,烟肉白菜粥,recommand_eat,推荐食谱
妊娠期急性肾功能衰竭,白果莲子粥,recommand_eat,推荐食谱
眼异物伤,白果莲子粥,recommand_eat,推荐食谱
消化系癌伴血液病综合征,山药汤圆,recommand_eat,推荐食谱
翼下颌间隙感染,草莓沙拉拌生菜,recommand_eat,推荐食谱
小儿贲门失弛缓症,包心菜猪肉粥,recommand_eat,推荐食谱
急性肠炎,鸡肉白薯粥,recommand_eat,推荐食谱
血管痣,海参粥,recommand_eat,推荐食谱
头外伤,白菜虾仁面汤,recommand_eat,推荐食谱
阴缩,紫菜鸡蛋汤,recommand_eat,推荐食谱
胰岛细胞类癌,鸡肉蛋花汤,recommand_eat,推荐食谱
阴道肿瘤,花豆腐生菜瘦肉汤,recommand_eat,推荐食谱
急性出血性结膜炎,甜藕粥,recommand_eat,推荐食谱
虫臌,白菜肉末粥,recommand_eat,推荐食谱
尿道下裂,素炒菠菜,recommand_eat,推荐食谱
副牛痘,芝麻桃仁粥,recommand_eat,推荐食谱
感染性关节炎,土豆泥牛奶粥,recommand_eat,推荐食谱
鼻咽血管纤维瘤,猪肉玉米粥,recommand_eat,推荐食谱
迟发性低丙球血症,芋头芹菜粥,recommand_eat,推荐食谱
胆总管结石,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
功血,干丝黄豆芽汤,recommand_eat,推荐食谱
急性化脓性腱鞘炎,蔬菜杂烩粥,recommand_eat,推荐食谱
膀胱与尿道结石,银耳炖木瓜,recommand_eat,推荐食谱
慢性疲劳综合症,芝麻黑豆粥,recommand_eat,推荐食谱
霉菌性尿道炎,海带粳米粥,recommand_eat,推荐食谱
风湿性多肌痛,雪梨鲜奶炖木瓜,recommand_eat,推荐食谱
冲动型人格障碍,玉米火腿粥,recommand_eat,推荐食谱
禽流感,小白菜馅包子,recommand_eat,推荐食谱
小儿慢性胰腺炎,双皮鲫鱼,recommand_eat,推荐食谱
急性会厌炎,木瓜鲜奶,recommand_eat,推荐食谱
下丘脑疾病,腰果肉饭,recommand_eat,推荐食谱
小儿弱视,白萝卜油菜汁,recommand_eat,推荐食谱
瘢痕性脱发,百合芝麻猪心汤,recommand_eat,推荐食谱
过敏性皮肤病,玉米粉燕麦粥,recommand_eat,推荐食谱
神经官能性表皮剥脱,清牛肉汤,recommand_eat,推荐食谱
小儿限制型心肌病,牛奶菠菜粥,recommand_eat,推荐食谱
电灼伤,扁豆瘦肉汤,recommand_eat,推荐食谱
肘关节结核,鸡肉饭,recommand_eat,推荐食谱
颅骨结核,猕猴桃西米粥,recommand_eat,推荐食谱
肾损伤,素炒菠菜,recommand_eat,推荐食谱
急黄,清汤冬瓜,recommand_eat,推荐食谱
老年眩晕,大白菜饺,recommand_eat,推荐食谱
急性舌扁桃体炎,土豆泥子汤,recommand_eat,推荐食谱
偏执性精神障碍,番茄草莓汁,recommand_eat,推荐食谱
毛细血管扩张性共济失调综合征,紫菜芙蓉汤,recommand_eat,推荐食谱
慢性溃疡性结肠炎,胡萝卜番茄汤,recommand_eat,推荐食谱
巨大肥厚性胃炎,素炒西兰花,recommand_eat,推荐食谱
蹄铁形肾,紫菜芙蓉汤,recommand_eat,推荐食谱
结节性甲状腺肿,茄汁鸡腿,recommand_eat,推荐食谱
营养不良,牛奶菠菜粥,recommand_eat,推荐食谱
先天性巨结肠,菜花泥子汤,recommand_eat,推荐食谱
隐斜视,黄瓜猪肉水饺,recommand_eat,推荐食谱
外伤后低颅压综合征,凉拌木耳菜,recommand_eat,推荐食谱
三尖瓣狭窄,白菜烧虾段,recommand_eat,推荐食谱
胸椎病,木耳豆腐丁,recommand_eat,推荐食谱
流行性斑疹伤寒,水果沙拉,recommand_eat,推荐食谱
背肌筋膜炎,素炒菠菜,recommand_eat,推荐食谱
妇科综合,花生芝麻糊,recommand_eat,推荐食谱
子宫内膜异位,益母草红枣瘦肉汤,recommand_eat,推荐食谱
外阴乳头状瘤,龙胆草蛋,recommand_eat,推荐食谱
偏沮,香菇薏米饭,recommand_eat,推荐食谱
肾皮质髓质脓肿,香菇小油菜,recommand_eat,推荐食谱
恶性雀斑样痣,菠菜双蛋羹,recommand_eat,推荐食谱
赖特综合征性巩膜炎,芝麻豆腐块,recommand_eat,推荐食谱
囊虫病,菠菜煎豆腐,recommand_eat,推荐食谱
口水强迫症,土豆肉末粥,recommand_eat,推荐食谱
相对性红细胞增多症,木耳红枣汤,recommand_eat,推荐食谱
上腔静脉综合征,南瓜大麦粥,recommand_eat,推荐食谱
肾动脉血栓形成和栓塞,牛肉豆腐羹,recommand_eat,推荐食谱
重复肾盂输尿管畸形,鲜陈白菜汤,recommand_eat,推荐食谱
成软骨细胞瘤,百合鸡蛋黄汤,recommand_eat,推荐食谱
椎管内结核肉芽肿,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
春季结膜炎,白萝卜炖猪排骨,recommand_eat,推荐食谱
心脏神经症,黄瓜拌香菜,recommand_eat,推荐食谱
非酒精性脂肪肝病,炒胡萝卜,recommand_eat,推荐食谱
呼吸道合胞病毒感染,蔬菜杂烩粥,recommand_eat,推荐食谱
单纯性紫癜,素炒小白菜,recommand_eat,推荐食谱
旋转隐斜,白菜肉末粥,recommand_eat,推荐食谱
胃结核,芝麻南瓜饼,recommand_eat,推荐食谱
小儿脑膜瘤,拔丝山药,recommand_eat,推荐食谱
窝状角质松解症,菠菜芹菜粥,recommand_eat,推荐食谱
神经系统遗传病,茯苓板粟鲤鱼,recommand_eat,推荐食谱
骨盆骨折,牛奶菠菜粥,recommand_eat,推荐食谱
铝尘肺,草莓西瓜汁,recommand_eat,推荐食谱
胆道蛔虫病,南瓜粥,recommand_eat,推荐食谱
尿道结石,绿豆南瓜汤,recommand_eat,推荐食谱
维生素D依赖性佝偻病,山药莲子苡仁粥,recommand_eat,推荐食谱
亚硝酸盐中毒,西葫芦饺,recommand_eat,推荐食谱
胸骨骨折,豆薯小米粥,recommand_eat,推荐食谱
小儿地方性克汀病,开洋大白菜,recommand_eat,推荐食谱
小儿先天性主动脉瓣狭窄,菠菜豆腐汤,recommand_eat,推荐食谱
肘关节强直,核桃肉粉,recommand_eat,推荐食谱
肾绞痛,桃仁油菜,recommand_eat,推荐食谱
心肌梗塞并发心室间隔穿破,大枣瘦肉汤,recommand_eat,推荐食谱
库欣综合征,牛奶菠菜粥,recommand_eat,推荐食谱
结节性脂膜炎,蔬菜杂烩粥,recommand_eat,推荐食谱
喉气管瘢痕性狭窄,黄瓜粳米粥,recommand_eat,推荐食谱
骨肉瘤,豆豉鲜鱼,recommand_eat,推荐食谱
痢疾,赤小豆鲤鱼汤,recommand_eat,推荐食谱
腕舟骨骨折,鲜奶核桃粥,recommand_eat,推荐食谱
浓缩胆汁综合征,牛奶蛋,recommand_eat,推荐食谱
淋巴瘤,莲藕黑豆炖老鸡,recommand_eat,推荐食谱
口腔炎,苹果草莓汁,recommand_eat,推荐食谱
小儿烟酸缺乏病,枸杞核桃粥,recommand_eat,推荐食谱
小儿鞍上生殖细胞瘤,核桃虾仁粥,recommand_eat,推荐食谱
骨放线菌病,海带炖鸡,recommand_eat,推荐食谱
疖,雪菜牛肉粥,recommand_eat,推荐食谱
软下疳,番茄黄瓜汁,recommand_eat,推荐食谱
瘘疮,茯苓莲子粥,recommand_eat,推荐食谱
尿道肉阜,枸杞玉米羹,recommand_eat,推荐食谱
急性非特异性睾丸炎,土豆泥牛奶粥,recommand_eat,推荐食谱
鞘膜积液,玉米面蒸饺,recommand_eat,推荐食谱
产后虚脱,滑蛋牛肉,recommand_eat,推荐食谱
慢性腰背痛,肉粒萝卜干粥,recommand_eat,推荐食谱
偏头痛,炝三色芥菜,recommand_eat,推荐食谱
舌扁平苔藓,皮蛋瘦肉粥,recommand_eat,推荐食谱
韧带损伤,菠菜双蛋羹,recommand_eat,推荐食谱
二尖瓣狭窄,香菇素包,recommand_eat,推荐食谱
肺原发性结核性复征,蟹柳豆腐粥,recommand_eat,推荐食谱
颈部纤维瘤,胡萝卜苹果汁,recommand_eat,推荐食谱
恶性纤维组织细胞瘤,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
嵌顿包茎,红萝卜鲜木耳豆腐汤,recommand_eat,推荐食谱
淋球菌性结膜炎,黄瓜拌绿豆芽,recommand_eat,推荐食谱
乳房纤维瘤,萝卜青果粥,recommand_eat,推荐食谱
盲肠肉芽肿,紫菜色拉卷,recommand_eat,推荐食谱
髋臼骨折,鳝鱼强筋健骨汤,recommand_eat,推荐食谱
原发性小血管炎性肾损害,黄瓜粳米粥,recommand_eat,推荐食谱
阴道肿瘤,五丝白菜卷,recommand_eat,推荐食谱
面红和面红恐惧症,薏苡仁绿豆粥,recommand_eat,推荐食谱
鳃裂瘘管,燕麦粳米粥,recommand_eat,推荐食谱
急进性肾炎,山药桂圆粥,recommand_eat,推荐食谱
肾盂肾炎,龙莲鸡蛋汤,recommand_eat,推荐食谱
角膜软化症,玉米蒸饺,recommand_eat,推荐食谱
小儿颅脑损伤,蘑菇木耳西兰花腐竹汤,recommand_eat,推荐食谱
角膜葡萄肿,草莓柠檬汁,recommand_eat,推荐食谱
肺大泡,冬瓜粒杂锦汤,recommand_eat,推荐食谱
发芽马铃薯中毒,清汤白菜卷,recommand_eat,推荐食谱
单纯性紫癜,山药杏仁粥,recommand_eat,推荐食谱
脐炎,玉米粉燕麦粥,recommand_eat,推荐食谱
心血管疾病伴发的精神障碍,酿冬瓜,recommand_eat,推荐食谱
老年人呼吸衰竭,香蕉卷,recommand_eat,推荐食谱
足舟骨骨折,大白菜饺,recommand_eat,推荐食谱
念珠菌病,番茄猪肝瘦肉汤,recommand_eat,推荐食谱
甲亢,拌荠菜,recommand_eat,推荐食谱
小儿肠旋转不良,香菇小油菜,recommand_eat,推荐食谱
阴道囊肿,蘑菇木耳西兰花腐竹汤,recommand_eat,推荐食谱
颏下间隙感染,凉拌藕片,recommand_eat,推荐食谱
桡骨远端骨折,牛奶玉米汤,recommand_eat,推荐食谱
肛门周围癌,草莓柠檬汁,recommand_eat,推荐食谱
瘘疮,苦杏仁粥,recommand_eat,推荐食谱
寒性荨麻疹,小米素羹,recommand_eat,推荐食谱
先天性红细胞生成异常性贫血,扁豆瘦肉汤,recommand_eat,推荐食谱
淋菌性肛门直肠炎,香蕉鸡卷,recommand_eat,推荐食谱
胆道运动功能障碍,西瓜羹,recommand_eat,推荐食谱
急性右侧心力衰竭,豆薯小米粥,recommand_eat,推荐食谱
表演型人格障碍,花生菠菜粥,recommand_eat,推荐食谱
惊风,雪梨饮,recommand_eat,推荐食谱
多发性遗传性骨软骨瘤,百合芦笋汤,recommand_eat,推荐食谱
先天性脊柱侧凸,黑米粥,recommand_eat,推荐食谱
老年人慢性肾功能衰竭,圆白菜炒粉丝,recommand_eat,推荐食谱
阴道腺病,五香芹菜豆,recommand_eat,推荐食谱
宫颈疾病,海带炖豆腐,recommand_eat,推荐食谱
非溃疡消化不良,党参粥,recommand_eat,推荐食谱
先天性静脉畸形肢体肥大综合征,香菇炒卷心菜,recommand_eat,推荐食谱
无色性色素失调症,菠菜拌豆芽,recommand_eat,推荐食谱
远视眼,猪肝炒胡萝卜,recommand_eat,推荐食谱
肝脾湿热,白菜包子,recommand_eat,推荐食谱
肩关节结核,蔬菜杂烩粥,recommand_eat,推荐食谱
口腔黏膜白斑,白萝卜浓汤,recommand_eat,推荐食谱
尿路真菌感染,绿豆杂面条,recommand_eat,推荐食谱
小儿阿托品类中毒,香菇油菜面筋粥,recommand_eat,推荐食谱
荨麻疹型药疹,鲈鱼粥,recommand_eat,推荐食谱
输入袢综合征,五丝白菜卷,recommand_eat,推荐食谱
手术后膈疝,瑶柱生菜白菜汤,recommand_eat,推荐食谱
月骨脱位,菠菜豆腐汤,recommand_eat,推荐食谱
黑头粉刺痣,三丝拌芦荟,recommand_eat,推荐食谱
迟发性运动障碍,首乌鸡蛋小米粥,recommand_eat,推荐食谱
产后甲状腺炎,清蒸加吉鱼,recommand_eat,推荐食谱
西方马型脑炎,鸡蛋面丝汤,recommand_eat,推荐食谱
脊髓亚急性联合变性,卷心菜菠萝汁,recommand_eat,推荐食谱
戈谢病,荔枝红枣粥,recommand_eat,推荐食谱
末梢神经炎,赤小豆炖鲤鱼,recommand_eat,推荐食谱
非酒精性脂肪肝病,蘑菇胡萝卜拌饭,recommand_eat,推荐食谱
气管支气管异物,猪肉青菜粥,recommand_eat,推荐食谱
卵巢过度刺激综合征,牛奶菠菜粥,recommand_eat,推荐食谱
药物导致的肺部疾病,山楂核桃饮,recommand_eat,推荐食谱
肛门失禁,豆腐苋菜羹,recommand_eat,推荐食谱
急性尿道炎,牛奶绿菜花,recommand_eat,推荐食谱
急性硬脑膜下血肿,番茄西瓜汁,recommand_eat,推荐食谱
分泌过多性青光眼,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
摩擦黑变病,猕猴桃苡仁粥,recommand_eat,推荐食谱
恐怖症,紫米红枣粥,recommand_eat,推荐食谱
淋巴结结节病,扁豆小米粥,recommand_eat,推荐食谱
小儿癫痫,竹荪莲子汤,recommand_eat,推荐食谱
外阴烧伤、烫伤和化学损伤,白菜蛋花粥,recommand_eat,推荐食谱
小儿孤独症,清汤冬瓜,recommand_eat,推荐食谱
吞咽困难,猪肉青菜粥,recommand_eat,推荐食谱
淋球菌性结膜炎,荷兰豆饺,recommand_eat,推荐食谱
男性性早熟,鹌鹑蛋烧油菜,recommand_eat,推荐食谱
动脉导管未闭,香菇白菜羹,recommand_eat,推荐食谱
下颌下隙感染,白菜蛋花粥,recommand_eat,推荐食谱
先天性耳聋,砂锅鸡腿菇丸子,recommand_eat,推荐食谱
难治性癫痫,木瓜蛋奶汁,recommand_eat,推荐食谱
软产道异常性难产,清蒸甲鱼,recommand_eat,推荐食谱
慢性溃疡性结肠炎,冬瓜玉米面粥,recommand_eat,推荐食谱
老年性慢性硬膜下血肿,黄花菜炒黄瓜,recommand_eat,推荐食谱
腭咽闭合不全,桂圆鸡蛋汤,recommand_eat,推荐食谱
肾母细胞瘤,黄芪牛肉粥,recommand_eat,推荐食谱
急性出血坏死型胰腺炎,芹菜粥,recommand_eat,推荐食谱
产褥期乳腺炎,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
泌尿生殖系放线菌病,什菜面,recommand_eat,推荐食谱
脉络丛乳头状瘤,菜花泥子汤,recommand_eat,推荐食谱
血吸虫病,豆腐苋菜羹,recommand_eat,推荐食谱
脊神经根炎,青豆烧茄子,recommand_eat,推荐食谱
结核性苔藓,紫菜豆腐汤,recommand_eat,推荐食谱
创伤性气管及主支气管损伤,莲子黑枣小麦汤,recommand_eat,推荐食谱
卵巢功能缺如综合征,紫菜芙蓉汤,recommand_eat,推荐食谱
尺神经损伤,芝麻南瓜饼,recommand_eat,推荐食谱
脊椎病,玉米粉燕麦粥,recommand_eat,推荐食谱
颅内海绵状血管瘤,木瓜鲜奶饮,recommand_eat,推荐食谱
手足发绀症,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
不稳定血红蛋白病,山药枸杞粥,recommand_eat,推荐食谱
食道溃疡,黑米党参山楂粥,recommand_eat,推荐食谱
迁延性昏迷,百合圆肉煲鸡蛋,recommand_eat,推荐食谱
胆囊息肉,栗子山楂羹,recommand_eat,推荐食谱
十二指肠炎,百合红枣粥,recommand_eat,推荐食谱
